"","class_1_vs_2","class_1_vs_3","class_1_vs_4","class_1_vs_5","class_1_vs_6","class_1_vs_7","class_2_vs_1","class_2_vs_3","class_2_vs_4","class_2_vs_5","class_2_vs_6","class_2_vs_7","class_3_vs_1","class_3_vs_2","class_3_vs_4","class_3_vs_5","class_3_vs_6","class_3_vs_7","class_4_vs_1","class_4_vs_2","class_4_vs_3","class_4_vs_5","class_4_vs_6","class_4_vs_7","class_5_vs_1","class_5_vs_2","class_5_vs_3","class_5_vs_4","class_5_vs_6","class_5_vs_7","class_6_vs_1","class_6_vs_2","class_6_vs_3","class_6_vs_4","class_6_vs_5","class_6_vs_7","class_7_vs_1","class_7_vs_2","class_7_vs_3","class_7_vs_4","class_7_vs_5","class_7_vs_6"
"T695",0.02734375,0.999999999935601,0.148714301365227,0.918741213386748,0.321633059433926,7.22283444467101e-07,0.98046875,0.999999999999972,0.927002697475069,0.999999946227035,0.999543808842909,0.944635348894722,6.75127087661858e-11,5.68434188608081e-14,3.25849677440464e-17,1.21291499438684e-09,5.14007711859302e-15,3.20451737931928e-18,0.852335718234696,0.0735859655495117,1,0.999999420398666,0.999998691117298,0.709886704809861,0.0826780907274121,6.11726136412472e-08,0.999999998826475,6.03328620207414e-07,0.0898917807006363,0.000764705240726471,0.680652850759286,0.000467770597762378,0.999999999999995,1.41528209951503e-06,0.910979119251236,0.0360213593181049,0.99999929190693,0.0562357900804657,1,0.292163668038649,0.99930752068758,0.967567410565735
"T713",0.248046875,0.0861693758012011,0.942682576117932,0.999998922478929,0.93743045094385,0.999999999999848,0.787109375,0.000326937931419025,0.0320365812535011,0.982143270346569,0.0475948297524504,0.999998922497262,0.914954295320614,0.999687964759829,0.96129353546037,0.999999999956253,0.999999999996182,1,0.0578410553994015,0.968266294563842,0.0389873626070156,0.999971899689075,0.999865427600639,0.999999999792128,1.12847529917554e-06,0.0185320895579935,4.53719130370746e-11,2.90650864066883e-05,0.0102650654950104,0.963429912924767,0.0633421441030692,0.9530962695656,3.9251523753422e-12,0.000142068136483431,0.989880917547621,1,1.56731355835646e-13,1.11942604843787e-06,4.42424049386435e-19,2.15977887841593e-10,0.038612887263298,3.814697265625e-06
"T715",0.71484375,0.274262222591036,0.999999999999999,0.999399268980135,0.966859483516573,0.999999999991308,0.326171875,0.0442047841005433,0.999999999999555,0.789477638812969,0.370881175213193,0.999986893555964,0.728185461621933,0.956860227883197,1,0.999999962018023,0.99999999993604,0.999999999999996,1.42204007022357e-15,4.5938658143891e-13,1.44110789046092e-18,3.88414881475724e-10,1.13686837721616e-13,3.70259603025447e-08,0.000620773503320294,0.214713945730182,3.91344931202822e-08,0.999999999630573,0.548133279116716,0.959255717694759,0.0336046624312409,0.631764952329485,6.56464649567169e-11,1,0.454044662900486,0.946245995359915,8.93103737405762e-12,1.35623919901796e-05,4.5132477770588e-15,0.999999964184388,0.0429667010903358,0.0591254419445182
"T721",0.98046875,0.96429620895406,0.999999999997539,0.999999994751655,0.999999999985913,1,0.02734375,5.3257364243109e-05,0.999543546995788,0.953625731817738,0.9999993776109,0.999999999982923,0.0362716048995931,0.999949573854479,0.999999999994704,0.999999999999877,1,1,2.54087121051075e-12,0.000463414693131603,5.42036550673687e-12,0.878585643354116,0.999187615355481,0.999999999999734,5.54590739517706e-09,0.0478315547443344,1.27837739021274e-13,0.123024325503955,0.979143652067824,0.999999858438969,1.46974624766034e-11,6.45316873750339e-07,1.80005598346935e-16,0.000850376988069003,0.021128108830441,0.999996185302734,6.05993312373632e-17,1.79955116297382e-11,2.96001326664531e-19,2.78477413244947e-13,1.86264514923096e-07,7.62939453125e-06
"T724",0.998046875,3.37186989212444e-06,2.04787128071298e-05,0.520557990378788,5.30792187492261e-10,0.002764353128505,0.00390625,1.4210854715202e-13,7.04342709957725e-12,3.62015271093696e-08,6.96299462678033e-12,2.46137794060431e-11,0.999996743025788,0.999999999999915,0.986843525333717,0.999988811789959,4.37828351292058e-07,0.316921327871867,0.999979919497162,0.999999999993159,0.013269802438605,0.819562466839249,7.43423242965947e-08,0.015448387358351,0.483177363515108,0.999999968371412,1.14597968361165e-05,0.182533110321628,5.80143457802398e-08,0.0204915925860405,0.99999999948956,0.999999999993366,0.999999570935789,0.999999932536753,0.999999943707204,0.999580383300781,0.997269099402851,0.999999999976635,0.684216373963972,0.984782346553049,0.980732940137386,0.000522613525390625
"T727",0.064453125,0.997967738879553,0.061062462233875,0.999979003137976,0.0260696607189391,0.00442033496612397,0.951171875,0.999999415751176,0.582714043769184,0.9999999913598,0.941848301501396,0.630696549659334,0.00207894733302925,6.30464654705066e-07,2.53305901394786e-05,0.999945142128598,2.36349143969218e-05,8.14132445045515e-05,0.939483928811952,0.418967500888963,0.999975028522928,0.999999999449294,0.992796592262039,0.878171455651397,2.18631048654382e-05,1.00590114016086e-08,5.6082248864896e-05,5.7872599960203e-10,1.71263948839467e-09,7.45058059692382e-08,0.974314631682079,0.0589711255902073,0.999976763286801,0.00746227972240377,0.999999998342487,0.815391540527344,0.995630673177887,0.372305419473639,0.999919623483318,0.123041587561449,0.999999947845936,0.196369171142578
"T737",0.08203125,0.991781099318735,3.50048534323089e-13,8.06995329027622e-05,3.87847905415102e-10,1.56390987689814e-12,0.935546875,0.999973695321752,4.39610782633925e-12,0.0921562753340681,3.03149006594957e-05,2.74453052808912e-05,0.00838151948781957,2.76460292613775e-05,1.48419979690177e-18,8.59778850229611e-07,2.69722528817407e-14,3.29527713997437e-18,0.999999999999662,0.999999999995734,1,0.999999921364569,0.999999998522867,0.999999844662286,0.99992228038382,0.910312100894017,0.999999162982339,8.20949149613548e-08,0.0392661772044262,0.139620877802372,0.999999999627137,0.99997057276412,0.999999999999974,1.68347469298169e-09,0.961207830519712,0.995986523527371,0.99999999999848,0.999973445449489,1,1.60683423432273e-07,0.865664020180702,0.00461257306953649
"T741",0.673828125,0.999999999946712,0.999999999999951,0.849174842067868,0.999999279639882,0.000174467172059607,0.3671875,0.999999999999972,0.999999999999995,0.999999310497515,0.999999979051012,0.970562989152556,5.58761834870439e-11,5.68434188608081e-14,0.999999207881165,1.18371258440299e-10,9.85390701137458e-10,1.50165997241157e-18,5.07213277058324e-14,4.84858937086522e-15,8.05429330388305e-07,2.64090364597408e-11,3.17152171191993e-09,2.66540413288799e-13,0.153095410402927,7.65052391216159e-07,0.999999999885695,0.999999999974963,0.99999992277239,0.220521792769432,7.43255505689647e-07,2.17956618526371e-08,0.999999999038346,0.999999997198415,7.95172202825103e-08,7.62939453125e-06,0.999828154172424,0.0299594049134845,1,0.999999999999745,0.786489583551884,0.999996185302734
"T743",0.001953125,4.00501723191805e-11,1.03989900497443e-14,4.0156553495376e-10,8.59371766525545e-13,2.41523957560057e-16,1,0.215424987108502,6.67830747502002e-12,0.347439179132375,3.10753381420198e-09,4.39498423794482e-09,0.999999999961818,0.787973118780275,9.85418499217221e-13,0.0485308333020782,2.98197853620842e-12,1.69936911978641e-16,0.99999999999999,0.999999999993517,0.999999999999039,0.999999983976118,0.874177911019501,0.964513160248053,0.999999999621476,0.658117079361854,0.952009287056027,1.67657943430641e-08,7.23738947268855e-11,2.37300992012024e-05,0.999999999999178,0.999999997023065,0.999999999997101,0.128344363373117,0.99999999993014,0.940874558055482,1,0.999999995801943,1,0.0359566278469426,0.9999795332551,0.0649090707103031
"T745",0.544921875,0.999999988044166,0.999341260668907,0.49813026045377,0.999963551948337,0.772892610415509,0.5,0.999999995523751,0.352418615011499,0.245347999065416,0.954454314636026,0.99863356205772,1.24596656291069e-08,4.98479835187027e-09,3.39588893280507e-07,2.72846219202572e-08,0.382177930784432,2.95086511076693e-06,0.000669226293503623,0.649151705000403,0.999999666206465,0.987853876575806,0.999968245769423,0.967282282514598,0.505609054362862,0.759163928250928,0.999999973527876,0.0123991559442245,0.999978077650799,0.999586075544357,3.74148128528766e-05,0.0462207026678286,0.619355838249474,3.37591897050516e-05,2.24367524372269e-05,0.516941070556641,0.228322346363611,0.00140154002168229,0.999997093461588,0.0331669077694805,0.000459969043731689,0.5
"T755",0.91796875,0.999999999984743,0.999999999999995,0.999694758730798,0.999997245857288,0.982932630608545,0.1015625,0.999999999908681,0.99999920484964,0.999590415820421,0.999999807285507,0.999981597420717,1.60191008314507e-11,1.05870867628255e-10,0.997510202655238,0.0368426648094923,0.0193197369548038,0.215812130566596,5.39656785157878e-15,8.1212494915364e-07,0.0025161163365511,0.00803332368994738,0.998835953909861,0.0366809684343198,0.000316273435760158,0.00043481492321007,0.963589390203298,0.992139806556836,0.999999999737566,0.990672379732132,2.83698126918949e-06,1.99949472962081e-07,0.980865588861167,0.00121642409567358,2.71585399547716e-10,0.184608459472656,0.0172383087796832,1.90318589646325e-05,0.78512281400107,0.963840710565007,0.0100008770823479,0.826725006103516
"T777",0.248046875,0.999999999906175,0.999960594208801,0.99992792613366,0.999999999999453,0.998569458860701,0.787109375,0.999999999894129,0.992686811257203,0.999965943017171,0.999999999994264,0.999999998808999,9.83219755793875e-11,1.22497567645041e-10,0.000562551215482401,8.85856222964235e-05,0.999999999877951,0.223496306249999,4.01735248061421e-05,0.00740086242010474,0.999444126021523,0.982375233003102,0.99999999992724,0.997715763948991,7.48497700141206e-05,3.62858454902213e-05,0.999913298198409,0.0179731239750276,0.999999999999328,0.750194489955902,5.72670059253345e-13,6.02096397704951e-12,1.25219582901676e-10,8.66293703438715e-11,6.99172134721254e-13,3.814697265625e-06,0.00144914619810497,1.24883911580965e-09,0.777471361193734,0.00232931093487853,0.257425747811794,1
"T785",0.3671875,0.999999999976386,0.999999999999125,0.999999999750304,0.999999999999453,0.999999999999998,0.673828125,0.999999989654015,0.999999995934902,0.999999675586878,0.999999999996303,0.999999999962752,2.47819869567095e-11,1.1447752967797e-08,0.99963078989966,0.997107970378187,1,1,9.03845141570584e-13,4.17019810988835e-09,0.000373713795599415,0.774813933304537,1,0.999982891016119,2.65054873335302e-10,3.62368155037984e-07,0.00294106414502189,0.227577187827431,0.999999999999961,0.998224802315235,5.72670059253345e-13,3.88280307778943e-12,6.05952041428991e-17,1.13686837721616e-13,4.11084382942282e-14,0.000160524200344222,1.82586531206809e-15,3.92173456108861e-11,1.74492809055602e-16,1.75608112325566e-05,0.00193899869918823,0.999866321890891
"T813",0.048828125,0.0657282796858911,1.99501580120267e-08,0.0115111100498274,1.34116627639707e-09,4.09935314704676e-11,0.962890625,0.925245618469563,1.40320300795037e-07,0.568282173990156,8.56566717880792e-05,0.00189194218937628,0.935185392906182,0.0764161302583728,2.6615257493809e-12,0.397976832191263,0.0113110808179377,1.72846373642124e-05,0.999999980556428,0.999999862804012,0.9999999999974,0.99999872170039,0.999998215530468,0.999999774694373,0.988768287867666,0.437360011004785,0.604100239191462,1.32900948363964e-06,0.000156641839932245,0.485862851142883,0.999999998709079,0.999916711399745,0.98880582612461,1.9261233319412e-06,0.999846575403351,0.997997283935547,0.999999999960071,0.998154210862599,0.999982958124814,2.32459913804858e-07,0.523553416132927,0.00237274169921875
"T815",0.00390625,2.73156076608154e-09,4.73505144252407e-14,1.55585603897075e-08,8.59371766525545e-13,4.77258509873924e-16,0.998046875,0.00524530212382501,3.8309485677415e-10,0.094674586756757,3.64431309338131e-09,5.37165473184244e-06,0.999999997383632,0.994932616690988,1.22740848898159e-06,0.90656125506506,1.35298525712471e-13,1.14831793826238e-08,0.999999999999954,0.999999999626999,0.999998792544761,0.999991992645126,0.348801248499285,0.879446006647855,0.999999985252284,0.907843724665932,0.0943414262487115,8.30028974195047e-06,4.05839058920064e-09,0.00251167267560959,0.999999999999178,0.999999996504619,0.999999999999869,0.655615998373946,0.999999996074507,0.999143646294237,1,0.99999482168617,0.999999988726281,0.121840834736773,0.99769365042448,0.000992585620076117
"T817",0.150390625,2.01821776527817e-09,1.01548010699614e-08,0.993588641723821,2.89429213475721e-08,0.994627285657539,0.875,3.03828073811019e-11,1.54696893759707e-15,0.0120624748867827,4.07753863635524e-12,9.98134384360751e-07,0.999999998067573,0.999999999974307,0.00857529247897298,0.999999999999538,0.999536018064906,0.999999999894877,0.999999990108214,0.999999999999999,0.991502171820049,0.999999996837826,0.794016757111535,0.999999999996038,0.00658235910379605,0.98838516057331,4.81032255633878e-13,3.31570831705129e-09,2.95055972503602e-13,0.242302782833576,0.999999972052341,0.999999999996117,0.000470699059517589,0.209428441646878,0.999999999999716,1,0.00543403468880497,0.999999039413072,1.07331187555789e-10,4.13080446133897e-12,0.765080183744431,3.814697265625e-06
"T823",0.875,0.883436171023753,0.991050142757058,0.999999844154887,0.978670662642521,1,0.150390625,6.61038937153081e-05,0.00376150267851136,0.491322213956349,0.0252273122110286,0.999999994477673,0.117977494100091,0.999937349975795,0.995478949059615,0.999999999814012,0.999999999952011,1,0.0090602653230756,0.99628568387672,0.00456536736693685,0.999653841589014,0.959515423022822,0.999999999999274,1.64017048195673e-07,0.514460949206308,1.92528061200315e-10,0.000356334110073991,0.0185408198124506,0.999999977648258,0.0216507590815911,0.975182749305134,4.92624688253489e-11,0.0415699242161054,0.981702385615242,1,2.75124893270784e-16,5.77934982978888e-09,2.96001326664531e-19,7.57586523889828e-13,3.72529029846191e-08,3.814697265625e-06
"T851",0.97265625,0.134331351195601,0.49728314372739,0.675306211190847,0.466397142551144,0.880102703066492,0.037109375,0.00219307965878102,0.000338638150056225,0.00163141751959661,0.000189267143191186,0.794088248786051,0.867216685854093,0.99788948633352,0.660539085480953,0.999331949541628,0.370516708055798,0.990684978353401,0.504528031564319,0.999666564158198,0.340684158779304,0.996112004597562,0.962636937119555,0.882939523890035,0.328073278382586,0.998446316074323,0.000680673387649264,0.00398073459512376,0.00435050066583728,0.786489583551884,0.536085393102579,0.999815716812395,0.630977370661602,0.0383814530342761,0.9957178184445,0.885623931884766,0.120690403650264,0.208124355091173,0.00939540243101035,0.118239909998134,0.220521792769432,0.123104095458984
"T857",0.935546875,0.999993495238071,0.999999999961995,0.999999989322305,0.999999999998876,1,0.08203125,0.429037397470182,0.942308555801478,0.867936532337508,0.999999867040748,0.999999999982923,6.72165162283601e-06,0.575347225003753,0.999997580428319,0.99999999965507,1,1,3.91708420458684e-11,0.0581819642691631,2.45842045174725e-06,0.788858280762085,0.999999999897227,0.999999999999733,1.12705431448112e-08,0.135190095735427,3.56877073186052e-10,0.213446149887209,0.999990662657124,1,1.17570964309141e-12,1.38016557920435e-07,1.74207338336166e-16,1.21531229524408e-10,9.56599639297523e-06,0.999874114990234,6.06034585968659e-17,1.79955116297382e-11,2.96001326664531e-19,2.78510364791528e-13,7.45058059692382e-09,0.000164031982421875
"T861",1,0.999999518731441,0.999999999999999,0.999999740957822,0.999999793557067,0.999999999999834,0.001953125,0.795029605836056,1,0.999480890593986,0.999740236626987,0.999999988644901,4.99627339396083e-07,0.208192117868199,1,0.999996575726681,0.999999999432754,0.999999999999999,1.27476239921308e-15,3.19225027680708e-16,3.47130979344176e-18,2.64136243280902e-11,1.13686837721616e-13,1.21458688948012e-12,2.7198330024182e-07,0.000550305929209571,3.51208552548666e-06,0.999999999974958,0.999848015769312,0.991904988884926,2.13317951597087e-07,0.000266627919834992,5.81438264120725e-10,1,0.00015523915754367,0.752460479736328,1.71156474696834e-13,1.18725053080359e-08,6.63646973118656e-16,0.999999999998836,0.00869292020797729,0.261306762695313
"T863",0.544921875,0.999999999386321,0.999999992597907,0.999998371633749,0.999999999998714,0.999999999998298,0.5,0.999997826583952,0.999986809759835,0.999764766860608,0.999999999979081,0.999999999958712,6.41763431603988e-10,2.29414633131391e-06,0.996708993045139,0.976736860347804,0.999999999999999,0.999999999979638,7.60058572772894e-09,1.34435195998697e-05,0.00332435388589221,0.620156053620047,0.999999936401704,0.850908241617318,1.7040691341965e-06,0.000250560606218642,0.02356110999524,0.382953255250295,0.999999998230451,0.955980734454702,1.34419744406148e-12,2.19308717835193e-11,1.50544944365712e-15,6.79282469618213e-08,1.82829760889824e-09,0.000856353705762778,1.75002081972659e-12,4.34663621684965e-11,2.08061958440536e-11,0.150484482100479,0.0463027860271903,0.999262487747391
"T865",0.5,0.999999896615497,5.0438205421015e-06,0.00215712768733724,3.32786337072172e-08,1.05312860656132e-12,0.544921875,0.999999687023887,2.77280360433398e-05,0.448680679593963,1.07502376984786e-05,6.27629036619697e-07,1.07450141892386e-07,3.38887105044706e-07,1.43138397710009e-14,3.11383450748577e-10,6.26472714885263e-17,3.29559417766041e-18,0.999995060988898,0.999972767135398,0.999999999999986,0.997221849426319,0.853039740401528,0.464269087933844,0.997905678292243,0.556985334227647,0.999999999699074,0.00284672953286208,0.0141679245273269,0.383804216980934,0.999999967860849,0.999989581196085,1,0.149757463766946,0.986025171138671,0.885623931884766,0.999999999998976,0.999999396400054,1,0.53810594223476,0.625201240181923,0.123104095458984
"T867",0.951171875,0.999999940068852,0.999999999999999,0.999999990418546,0.999999999999373,1,0.064453125,0.997969285820005,1,0.999992002132785,0.999999999941501,0.999999999971237,6.23316107307649e-08,0.00211051366648007,1,0.999999996155016,1,1,1.27476239921308e-15,3.66724348355527e-16,9.25091627268527e-19,4.83435715521887e-09,0.000461445335986355,0.0105030926582337,1.01151663494047e-08,8.70788790052757e-06,3.96993980601044e-09,0.999999995387229,0.9999999984977,0.99677462130785,6.55863012035203e-13,6.12648766791852e-11,1.8598170817307e-16,0.999560442520078,1.55239537976137e-09,0.616985321044922,6.26472714885263e-17,3.02931428021329e-11,3.13517840928024e-19,0.989662085430968,0.00349924713373184,0.39935302734375
"T873",0.58984375,0.999999999965308,0.999956625414624,0.999942649030877,0.99999999999877,0.99963502109903,0.455078125,0.999999986576557,0.999780125872482,0.999950819379592,0.999999999980048,0.999999990069191,3.63936405974161e-11,1.4350909890031e-08,0.000138839416533369,0.1870300446657,0.999999579541231,0.565678889113891,4.4199968324258e-05,0.000223404504296482,0.999862947603127,0.991790414979337,0.999999999913371,0.999998769954574,5.95896617166305e-05,5.28980453964323e-05,0.814414262131065,0.00838945184603077,0.999999927161881,0.99677462130785,1.2856114711555e-12,2.0918746317723e-11,4.29053645031885e-07,1.02772901300341e-10,7.50018144371312e-08,0.00164107430634927,0.00037026739816022,1.03851327006726e-08,0.435597573671539,1.26665234744293e-06,0.00349924713373184,0.998575386812293
"T877",0.001953125,5.69585462622445e-12,1.35429670497348e-14,3.00937040593824e-09,5.99180047612116e-13,4.62040025474861e-16,1,0.504458254060012,5.71188277761101e-05,0.907741634024657,1.21789458995968e-10,1.76813301044129e-08,0.999999999994581,0.5,2.25898150093123e-05,0.997118443445081,3.39481078386829e-13,3.43439947265715e-12,0.999999999999987,0.999943878951448,0.99997773233642,0.999763759663817,9.98874475044433e-06,0.015150997165832,0.999999997154776,0.0946802612390824,0.00292944301786159,0.00024337286742436,5.90446532756202e-12,2.76416540145874e-06,0.999999999999427,0.999999999883624,0.99999999999967,0.999990662650816,0.999999999994312,0.997627258300781,1,0.999999983080356,0.999999999996642,0.985080865672583,0.999997712671757,0.00279998779296875
"T881",0.064453125,0.00266060563837925,0.0400400279077152,0.999999559272368,0.181704899034021,1,0.951171875,0.0656685566121098,0.00113029363845403,0.994022471164499,0.00398064058288174,0.999999992066453,0.997397778766136,0.935780482725022,0.74568101927504,0.999999999999604,0.999999999342244,1,0.960349977775394,0.998885548424215,0.255390583289638,0.999999979919099,0.982445474528627,0.999999999970637,4.62313325994783e-07,0.00624535507449764,4.12402030196585e-13,2.10042097696017e-08,1.79665087388412e-10,0.983002617955208,0.819939252487055,0.996101295177554,6.74151468010177e-10,0.0180844589430842,0.999999999826448,0.999996185302734,7.64481874045155e-17,8.29891919297076e-09,1.9395977558756e-16,3.05611001123753e-11,0.0181030631065369,7.62939453125e-06
"T883",0.751953125,0.999989071324269,0.24009690523212,0.998859838155082,0.00171370251786538,0.000781765865147336,0.28515625,0.998929354301424,0.057936704233682,0.999913722482826,0.0676716759640225,0.399169443432594,1.12841434064314e-05,0.00111581849338904,2.19854164703037e-06,0.999998459574881,4.74640174493076e-07,0.000150755574399743,0.761312546576296,0.942552186930701,0.999997836362848,0.999999879384801,0.964608908731066,0.999794996385507,0.00117627020742497,9.14129851251305e-05,1.58129636843247e-06,1.2584450728265e-07,9.60957105916622e-09,0.0502033084630966,0.998320399973742,0.933240660617979,0.999999534832673,0.0363663779603485,0.999999990685528,0.988162994384766,0.999228969659085,0.603817134077655,0.999851093540587,0.000209689822103414,0.952306166291237,0.0134239196777344
"T911",0.544921875,0.999999998265482,0.999999999999999,0.999984537916401,0.999999999998715,0.999941102474419,0.5,0.999999999978343,1,0.999999994604877,0.99999999996805,0.999999997623808,1.81371359038903e-09,2.56932253250853e-11,1,0.472038659992009,0.999997958613886,0.854154750012969,1.27476239921308e-15,2.77778759938242e-16,6.96360239604066e-18,1.40880713943828e-10,1.59161572810263e-12,2.66540413288799e-13,1.61101321709407e-05,6.32644514553249e-09,0.530194129520566,0.999999999866172,0.999999712387853,0.297198355197906,1.34403398039566e-12,3.34808955196786e-11,2.08124149182426e-06,0.999999999998863,2.95756471265989e-07,3.814697265625e-06,5.98727766933679e-05,2.49248411461408e-09,0.146599340926816,0.999999999999745,0.710969507694244,1
"T913",0.8203125,0.999999999232833,0.999999999999935,0.999999776316633,0.999999999998245,0.999999999999997,0.212890625,0.999999012842977,0.999999942708598,0.999918880326732,0.999999999993038,0.999999999951836,8.02073204441847e-10,1.06230012875131e-06,0.999971861369736,0.994871203281113,1,1,6.6722275472773e-14,5.86829413252418e-08,2.85467430544556e-05,0.0226320193225791,1,0.998018163234295,2.34917955799582e-07,8.69747418619227e-05,0.00520903223449837,0.977791688704929,0.999999999999767,0.999972559511662,1.83430081426339e-12,7.30693820598772e-12,6.05993312373632e-17,1.13686837721616e-13,2.42083455084137e-13,0.000164031982421875,3.53480800923111e-15,5.06961265603392e-11,9.47035583453653e-17,0.00202059802800846,3.16575169563293e-05,0.999874114990234
"T915",0.787109375,0.99999999830419,0.999999999999999,0.999999466575963,0.999999999965913,0.999999999979415,0.248046875,0.999999947323147,1,0.999999996711267,0.999999999790615,0.999999997096894,1.77136333695191e-09,5.76443142108475e-08,1,0.999397573559299,0.999999999998821,0.999999999985282,1.27455365817693e-15,2.77799460490888e-16,9.25091627268527e-19,8.40636256791137e-11,5.68434188608081e-13,8.25736550450741e-13,5.59359519930677e-07,3.88899934478104e-09,0.000613901022909906,0.999999999920194,0.999992218426736,0.313832178711891,3.55365977324794e-11,2.18988271734918e-10,1.21324966993899e-12,0.999999999999659,7.97379063742885e-06,0.00140380859375,2.1141283691794e-11,3.04070856566258e-09,1.50406837704011e-11,0.999999999999209,0.694533318281174,0.998832702636719
"T917",0.98046875,1.4991437065118e-06,1.26221488099937e-06,0.00114016184491842,1.07875887264794e-06,0.0538203344610844,0.02734375,1.44990508488263e-09,1.44127175982572e-14,7.27595761418343e-12,1.12685747783025e-11,7.04102603650872e-10,0.99999855367527,0.9999999987119,0.0303236441533227,0.992273122741396,0.751361639911885,0.683078780486191,0.999998766084264,0.999999999999986,0.969904805152342,0.984502329282557,0.223536939633277,0.999999482356992,0.998894928487188,0.999999999996362,0.00784215943151946,0.0158097790964793,1.04470146239065e-05,0.989999122917652,0.999998953998998,0.999999999989259,0.249894126126325,0.780038941605881,0.999989806695195,0.999835968017578,0.946611086998864,0.999999999328978,0.318060655636718,5.33581968473107e-07,0.0107144191861153,0.000209808349609375
"T921",0.009765625,0.802660221748573,0.00443024202554758,0.999999999461098,0.0437757320253827,0.0674830756627124,0.994140625,0.999235764675717,0.256391148816032,1,0.733982140604601,0.994921815406456,0.199340608669153,0.000797642358321582,5.41944009745399e-06,0.999999999927626,0.670504442893487,0.103628644545791,0.995628342358995,0.744993526331548,0.999994663314343,0.999999999697873,0.999292627967748,0.999991644728103,5.71411204921789e-10,3.63797880709171e-12,7.49762726224351e-11,3.17734585072864e-10,7.57125296126485e-14,8.19563865661621e-07,0.956800269245707,0.268380389023913,0.330929275959488,0.000740935395015186,0.999999999999927,0.916324615478516,0.933040557828056,0.00519283044208577,0.896945978127836,8.58384992221321e-06,0.999999344348907,0.0907325744628906
"T923",0.951171875,1.89983590954344e-05,2.63869856840452e-05,0.623243711076486,0.0861434827352167,0.999999999663597,0.064453125,2.00849275503267e-07,2.48231592718629e-15,1.81898940354586e-11,2.41009211032631e-11,0.221691670947818,0.999981585134778,0.999999810724185,0.0106766238801448,0.999996487914474,0.999999995401246,0.999999999999159,0.999974119491401,0.999999999999998,0.98941721120727,0.999999800089297,0.999966240810295,0.999999999998497,0.380321061955818,0.999999999989086,3.60204911882423e-06,2.08424925589258e-07,3.42888223828644e-05,0.999786384403706,0.914834145730641,0.999999999977009,4.70755210870608e-09,3.58798517936521e-05,0.999966480144842,0.999961853027344,3.44930197062435e-10,0.780604023509518,8.60719830420579e-13,1.56826446951527e-12,0.000239372253417969,5.340576171875e-05
"T925",0.455078125,0.999754591877102,0.999777457235723,0.99999997062271,0.999999565581226,1,0.58984375,0.976876259392895,0.878197492062812,0.999817966279807,0.999753474334439,0.999999992750915,0.000252248374341583,0.0237680544135515,0.770923745845873,0.999999987191508,0.999999999156958,1,0.000226374775829571,0.122660198898499,0.230103875534818,0.996547284289102,0.991534432161493,0.999999868271476,3.0958095741224e-08,0.000194197938981233,1.32188200735172e-08,0.00353609699430847,0.397976470247131,0.999156512320042,4.48496368681823e-07,0.000253063836635504,8.6427315467837e-10,0.00875794098887671,0.60410060815638,0.999355316162109,3.47142578151535e-16,7.58381912004083e-09,1.67703132506717e-16,1.3599139174562e-07,0.000929288566112518,0.000789642333984375
"T937",0.8984375,0.999999968245674,0.999586823194812,0.999999928377351,0.999951249805797,0.999999998965449,0.125,0.9998944370252,0.344592689857807,0.841506854534222,0.997838019529878,0.999999463293519,3.30526796753809e-08,0.000110530141920512,0.362352225840918,0.788925389532336,0.991543560525682,0.999999770828149,0.000419989775089005,0.65696467410033,0.638898700095391,0.963722277072553,0.999588278954367,0.999913264258746,7.54804601552323e-08,0.162025411071406,0.212635240866564,0.0369144853852915,0.99458540070371,0.999968342483044,5.00516263927159e-05,0.00221016647612841,0.00854796005737494,0.000430011495341795,0.00549879548542299,0.778850555419922,1.06003784025028e-09,5.58169498885725e-07,2.33033087163841e-07,8.88761166919395e-05,3.64482402801513e-05,0.234146118164063
"T943",0.5,0.000117728092861815,2.19977365956216e-12,6.4043230773859e-06,1.0258718919146e-09,8.61958997886883e-11,0.544921875,2.42306162760997e-05,1.65543799893189e-15,1.11685949377716e-09,4.95677905391417e-12,5.61558499658049e-11,0.999885542639808,0.999977138896497,4.54227545701022e-13,0.119038530714206,6.12302016267309e-05,1.18796481725851e-06,0.99999999999787,0.999999999999998,0.999999999999557,0.999998257966954,0.98183113375012,0.999999989422033,0.999993864661463,0.999999999079591,0.882029634652591,1.81025816685646e-06,0.000874078908784621,0.806753516197205,0.999999999012824,0.999999999995279,0.999939749732048,0.0187349814157187,0.999141816416955,0.999835968017578,0.999999999916005,0.999999999946642,0.999998830559483,1.09491263389804e-08,0.19987141340971,0.000209808349609375
"T951",0.001953125,0.000493305216675073,3.26819453704323e-15,2.03065478453518e-08,1.91730324830428e-12,6.92140632225096e-17,1,0.998063796068859,7.81537814362189e-08,0.991214586287242,4.4865194942067e-09,4.74349737814512e-10,0.99951945995979,0.00200927151090344,2.42641035791193e-16,0.00421482321900165,6.26515343093133e-17,3.78872939725506e-18,0.999999999999997,0.999999923682412,1,0.999999998955369,0.526200808792055,0.259579510161358,0.999999980743518,0.00915769392304355,0.99585158592768,1.09690389251941e-09,2.85369372881688e-13,2.28732824325561e-06,0.999999999998166,0.999999995695801,1,0.478557979780135,0.999999999999726,0.992116038527802,1,0.999999999548728,1,0.742396913902662,0.999998115003109,0.00896875996099256
