"","datasetID","sampleID","predict.cluster","predict.cluster_withmultiple","NO.vote.1","NO.vote.2","NO.vote.3","NO.vote.4","NO.vote.5","NO.vote.6","NO.vote.7","class_1_vs_2.Pwilcox_greater","class_1_vs_3.Pwilcox_greater","class_1_vs_4.Pwilcox_greater","class_1_vs_5.Pwilcox_greater","class_1_vs_6.Pwilcox_greater","class_1_vs_7.Pwilcox_greater","class_2_vs_1.Pwilcox_greater","class_2_vs_3.Pwilcox_greater","class_2_vs_4.Pwilcox_greater","class_2_vs_5.Pwilcox_greater","class_2_vs_6.Pwilcox_greater","class_2_vs_7.Pwilcox_greater","class_3_vs_1.Pwilcox_greater","class_3_vs_2.Pwilcox_greater","class_3_vs_4.Pwilcox_greater","class_3_vs_5.Pwilcox_greater","class_3_vs_6.Pwilcox_greater","class_3_vs_7.Pwilcox_greater","class_4_vs_1.Pwilcox_greater","class_4_vs_2.Pwilcox_greater","class_4_vs_3.Pwilcox_greater","class_4_vs_5.Pwilcox_greater","class_4_vs_6.Pwilcox_greater","class_4_vs_7.Pwilcox_greater","class_5_vs_1.Pwilcox_greater","class_5_vs_2.Pwilcox_greater","class_5_vs_3.Pwilcox_greater","class_5_vs_4.Pwilcox_greater","class_5_vs_6.Pwilcox_greater","class_5_vs_7.Pwilcox_greater","class_6_vs_1.Pwilcox_greater","class_6_vs_2.Pwilcox_greater","class_6_vs_3.Pwilcox_greater","class_6_vs_4.Pwilcox_greater","class_6_vs_5.Pwilcox_greater","class_6_vs_7.Pwilcox_greater","class_7_vs_1.Pwilcox_greater","class_7_vs_2.Pwilcox_greater","class_7_vs_3.Pwilcox_greater","class_7_vs_4.Pwilcox_greater","class_7_vs_5.Pwilcox_greater","class_7_vs_6.Pwilcox_greater"
"222","TCGA_LIHC","TCGA.G3.A25X.01A","2","2","4","5","1","0","0","0","2","9.36e-01","1.70e-05","8.30e-06","6.63e-04","2.99e-05","2.29e-02","8.20e-02","7.01e-10","3.84e-15","1.20e-10","1.75e-10","8.53e-10","1.00e+00","1.00e+00","2.41e-04","5.77e-01","8.35e-01","9.45e-01","1.00e+00","1.00e+00","1.00e+00","9.92e-01","9.71e-01","1.00e+00","9.99e-01","1.00e+00","4.25e-01","7.69e-03","1.44e-03","1.00e+00","1.00e+00","1.00e+00","1.66e-01","3.00e-02","9.99e-01","9.99e-01","9.77e-01","1.00e+00","5.57e-02","4.74e-09","1.51e-05","1.17e-03"
"223","TCGA_LIHC","TCGA.BC.4072.01B","2","2,7","2","3","0","0","1","0","3","9.36e-01","5.84e-04","9.28e-02","2.11e-01","3.06e-04","6.65e-01","8.20e-02","1.12e-04","1.78e-07","2.23e-03","2.07e-07","9.89e-03","9.99e-01","1.00e+00","4.43e-01","9.99e-01","8.60e-01","1.00e+00","9.08e-01","1.00e+00","5.58e-01","9.98e-01","9.71e-01","1.00e+00","7.91e-01","9.98e-01","6.50e-04","2.46e-03","6.60e-03","9.99e-01","1.00e+00","1.00e+00","1.40e-01","3.00e-02","9.93e-01","1.00e+00","3.37e-01","9.90e-01","1.77e-04","1.46e-05","1.02e-03","3.81e-05"
"224","TCGA_LIHC","TCGA.XR.A8TC.01A","5","5","0","0","2","1","5","0","1","3.91e-03","9.96e-01","8.11e-01","1.00e+00","2.15e-01","2.24e-01","9.98e-01","1.00e+00","1.00e+00","1.00e+00","9.81e-01","1.00e+00","3.85e-03","1.23e-06","4.70e-04","1.00e+00","3.73e-01","1.13e-02","1.90e-01","2.14e-04","1.00e+00","1.00e+00","9.99e-01","7.73e-01","1.81e-04","2.40e-08","4.79e-04","1.74e-06","5.12e-09","2.97e-03","7.87e-01","1.90e-02","6.29e-01","1.11e-03","1.00e+00","4.16e-01","7.77e-01","1.52e-04","9.89e-01","2.29e-01","9.97e-01","6.01e-01"
"225","TCGA_LIHC","TCGA.BC.A3KF.01A","3","3","0","0","5","1","1","3","1","2.73e-02","1.00e+00","9.99e-01","9.94e-01","1.00e+00","2.41e-01","9.80e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","1.00e+00","1.36e-10","4.97e-08","3.70e-08","3.87e-04","2.31e-01","5.99e-08","1.02e-03","5.72e-04","1.00e+00","9.96e-01","1.00e+00","3.16e-01","6.41e-03","6.21e-07","1.00e+00","4.27e-03","9.92e-01","2.60e-02","5.24e-06","4.44e-07","7.70e-01","7.31e-09","8.26e-03","1.04e-02","7.60e-01","4.62e-05","1.00e+00","6.86e-01","9.75e-01","9.91e-01"
"226","TCGA_LIHC","TCGA.O8.A75V.01A","7","7","0","0","0","2","3","2","6","8.50e-01","9.91e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.80e-01","6.27e-01","9.68e-01","9.99e-01","9.82e-01","1.00e+00","8.89e-03","3.77e-01","9.99e-01","1.00e+00","1.00e+00","1.00e+00","8.25e-07","3.23e-02","6.09e-04","9.62e-01","9.89e-01","1.00e+00","1.03e-06","7.28e-04","3.58e-08","3.89e-02","5.18e-01","1.00e+00","1.46e-05","1.80e-02","2.32e-12","1.12e-02","4.84e-01","1.00e+00","4.37e-14","2.51e-08","3.30e-18","1.15e-08","3.72e-04","7.25e-05"
"227","TCGA_LIHC","TCGA.DD.AADI.01A","7","7","0","1","0","0","4","1","5","8.75e-01","8.06e-03","8.63e-01","1.00e+00","8.39e-01","1.00e+00","1.50e-01","5.33e-05","1.45e-03","9.99e-01","4.11e-03","1.00e+00","9.92e-01","1.00e+00","9.98e-01","1.00e+00","1.00e+00","1.00e+00","1.38e-01","9.99e-01","1.65e-03","1.00e+00","9.95e-01","1.00e+00","7.78e-07","1.57e-03","4.38e-12","5.81e-08","3.09e-06","7.35e-01","1.63e-01","9.96e-01","9.96e-12","5.20e-03","1.00e+00","1.00e+00","4.10e-13","3.29e-04","1.68e-18","8.54e-11","2.73e-01","3.81e-06"
"228","TCGA_LIHC","TCGA.BC.A8YO.01A","3","3","3","1","4","0","0","0","0","9.36e-01","9.99e-01","8.73e-04","2.07e-02","2.48e-05","5.40e-10","8.20e-02","9.37e-01","1.51e-03","4.89e-01","1.04e-03","3.99e-05","1.19e-03","6.42e-02","1.90e-07","8.58e-06","1.28e-13","7.50e-13","9.99e-01","9.99e-01","1.00e+00","7.27e-01","9.96e-01","4.10e-01","9.80e-01","5.17e-01","1.00e+00","2.76e-01","6.09e-01","6.86e-01","1.00e+00","9.99e-01","1.00e+00","3.85e-03","3.93e-01","8.77e-01","1.00e+00","1.00e+00","1.00e+00","5.92e-01","3.22e-01","1.32e-01"
"229","TCGA_LIHC","TCGA.DD.A39V.01A","4","4","0","0","0","6","1","1","2","9.90e-01","7.46e-01","1.00e+00","9.72e-01","9.87e-01","1.00e+00","1.37e-02","3.19e-02","1.00e+00","3.03e-01","4.83e-02","8.13e-01","2.57e-01","9.69e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.15e-11","4.25e-05","5.33e-15","7.67e-07","1.78e-08","5.86e-06","2.88e-02","7.02e-01","3.65e-04","1.00e+00","9.96e-01","9.87e-01","1.28e-02","9.52e-01","6.74e-05","1.00e+00","4.42e-03","6.80e-01","1.17e-05","1.89e-01","4.14e-08","1.00e+00","1.40e-02","3.35e-01"
"230","TCGA_LIHC","TCGA.DD.A1EC.01A","2","2,7","0","3","0","2","1","1","3","9.96e-01","7.60e-03","9.99e-01","9.40e-01","1.30e-01","1.00e+00","5.86e-03","5.55e-09","1.73e-02","8.70e-05","2.18e-05","2.99e-03","9.93e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.28e-04","9.83e-01","2.97e-09","5.51e-01","4.27e-02","8.18e-01","6.15e-02","1.00e+00","2.36e-07","4.53e-01","1.13e-01","9.98e-01","8.72e-01","1.00e+00","6.85e-05","9.58e-01","8.88e-01","1.00e+00","4.14e-05","9.97e-01","1.80e-14","1.83e-01","2.51e-03","3.81e-05"
"231","TCGA_LIHC","TCGA.DD.AACQ.01A","3","3","1","0","6","0","1","4","1","1.25e-01","1.00e+00","9.59e-01","4.72e-01","1.00e+00","5.90e-04","8.98e-01","1.00e+00","9.92e-01","1.00e+00","1.00e+00","1.00e+00","1.14e-09","7.19e-12","2.79e-13","1.20e-10","1.69e-08","3.94e-16","4.19e-02","8.06e-03","1.00e+00","9.92e-01","1.00e+00","6.90e-01","5.32e-01","1.68e-05","1.00e+00","8.57e-03","1.00e+00","2.21e-01","2.21e-04","1.11e-05","1.00e+00","7.31e-09","3.42e-06","2.00e-03","9.99e-01","3.29e-04","1.00e+00","3.12e-01","7.86e-01","9.98e-01"
"232","TCGA_LIHC","TCGA.DD.A1EB.01A","6","6","0","0","2","4","2","6","3","4.10e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.33e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.16e-10","6.75e-11","1.00e+00","2.24e-01","1.00e+00","1.00e+00","6.96e-13","8.22e-13","3.71e-04","4.42e-03","1.00e+00","4.02e-04","1.08e-06","1.15e-06","7.78e-01","9.96e-01","1.00e+00","7.79e-01","5.98e-12","1.46e-10","1.24e-13","1.42e-04","6.78e-10","7.63e-06","6.49e-08","1.44e-09","1.44e-07","1.00e+00","2.28e-01","1.00e+00"
"233","TCGA_LIHC","TCGA.KR.A7K7.01A","1","1,2","3","3","2","1","1","0","0","3.67e-01","4.47e-03","1.15e-04","2.70e-02","2.35e-07","3.87e-04","6.74e-01","1.06e-01","6.57e-05","6.13e-01","4.21e-07","1.64e-04","9.96e-01","8.96e-01","7.80e-02","7.81e-01","1.62e-10","5.56e-06","1.00e+00","1.00e+00","9.22e-01","8.93e-01","2.29e-04","4.04e-02","9.74e-01","3.93e-01","2.21e-01","1.08e-01","2.46e-06","6.61e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.93e-01","1.00e+00","1.00e+00","1.00e+00","9.60e-01","3.48e-01","7.97e-03"
"234","TCGA_LIHC","TCGA.DD.AAVV.01A","7","7","0","1","0","0","2","3","5","9.96e-01","8.24e-01","9.97e-01","1.00e+00","1.00e+00","1.00e+00","5.86e-03","5.43e-03","3.39e-04","7.84e-02","6.50e-02","9.91e-01","1.78e-01","9.95e-01","9.83e-01","1.00e+00","1.00e+00","1.00e+00","3.43e-03","1.00e+00","1.69e-02","9.80e-01","1.00e+00","1.00e+00","3.51e-04","9.24e-01","7.97e-06","2.06e-02","9.01e-01","1.00e+00","4.11e-04","9.36e-01","8.93e-12","3.27e-04","1.00e-01","1.00e+00","2.50e-13","9.29e-03","5.59e-18","2.00e-10","5.22e-07","7.25e-05"
"235","TCGA_LIHC","TCGA.DD.AADN.01A","2","2","3","5","1","0","2","0","1","7.15e-01","8.06e-07","8.53e-11","3.34e-02","4.39e-08","1.53e-03","3.26e-01","1.51e-05","1.20e-12","2.84e-04","7.06e-09","1.08e-06","1.00e+00","1.00e+00","4.43e-03","9.94e-01","1.35e-07","1.40e-01","1.00e+00","1.00e+00","9.96e-01","1.00e+00","9.56e-01","9.88e-01","9.67e-01","1.00e+00","6.36e-03","5.64e-05","1.46e-07","7.72e-01","1.00e+00","1.00e+00","1.00e+00","4.50e-02","1.00e+00","1.00e+00","9.98e-01","1.00e+00","8.61e-01","1.22e-02","2.35e-01","1.26e-04"
"236","TCGA_LIHC","TCGA.LG.A9QC.01A","4","4","0","0","2","6","1","3","1","1.02e-01","1.00e+00","1.00e+00","9.96e-01","1.00e+00","3.65e-01","9.18e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.28e-04","1.06e-06","1.00e+00","7.30e-01","1.00e+00","1.70e-01","4.69e-13","1.32e-13","7.57e-08","3.36e-04","1.49e-05","4.52e-08","4.40e-03","7.05e-05","2.72e-01","1.00e+00","9.01e-01","9.68e-02","2.32e-04","3.12e-05","1.60e-04","1.00e+00","9.99e-02","7.70e-02","6.37e-01","1.72e-05","8.31e-01","1.00e+00","9.07e-01","9.29e-01"
"237","TCGA_LIHC","TCGA.RC.A7S9.01A","3","1,3","4","2","4","0","1","1","0","8.20e-02","8.19e-01","9.89e-09","4.81e-04","4.87e-08","7.28e-11","9.36e-01","9.17e-01","1.20e-05","9.05e-01","4.68e-04","1.14e-03","1.83e-01","8.51e-02","1.28e-13","9.65e-05","2.75e-15","5.95e-15","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.44e-01","1.00e+00","9.71e-02","1.00e+00","1.60e-08","5.94e-03","7.41e-02","1.00e+00","1.00e+00","1.00e+00","1.22e-05","9.94e-01","9.81e-01","1.00e+00","9.99e-01","1.00e+00","5.65e-02","9.29e-01","2.16e-02"
"238","TCGA_LIHC","TCGA.BC.A112.01A","2","2","1","5","0","0","0","0","1","6.74e-01","5.99e-05","2.87e-02","2.29e-03","5.45e-02","6.35e-02","3.67e-01","1.05e-05","3.01e-10","2.59e-07","2.00e-07","5.42e-05","1.00e+00","1.00e+00","2.89e-01","4.66e-01","9.98e-01","8.91e-01","9.72e-01","1.00e+00","7.13e-01","5.96e-01","8.53e-01","1.00e+00","9.98e-01","1.00e+00","5.36e-01","4.07e-01","4.23e-01","9.99e-01","9.46e-01","1.00e+00","2.26e-03","1.50e-01","5.79e-01","9.73e-01","9.37e-01","1.00e+00","1.10e-01","1.23e-06","1.12e-03","3.00e-02"
"239","TCGA_LIHC","TCGA.2Y.A9H0.01A","3","3","3","2","6","0","0","1","0","1.80e-01","1.00e+00","1.77e-07","5.18e-03","2.00e-05","6.92e-11","8.50e-01","1.00e+00","7.68e-06","6.40e-01","1.29e-03","1.97e-06","1.43e-04","3.12e-04","3.79e-14","2.72e-10","1.46e-15","2.27e-16","1.00e+00","1.00e+00","1.00e+00","9.96e-01","1.00e+00","6.77e-01","9.95e-01","3.65e-01","1.00e+00","4.27e-03","4.37e-01","1.56e-01","1.00e+00","9.99e-01","1.00e+00","4.04e-06","5.65e-01","4.16e-01","1.00e+00","1.00e+00","1.00e+00","3.25e-01","8.49e-01","6.01e-01"
"240","TCGA_LIHC","TCGA.CC.A7IL.01A","3","3","1","0","5","3","1","4","1","6.45e-02","1.00e+00","1.00e+00","7.91e-01","9.99e-01","7.91e-05","9.51e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.10e-11","4.98e-08","6.32e-03","1.56e-05","5.05e-10","7.17e-16","3.96e-07","1.57e-10","9.94e-01","1.63e-02","9.25e-01","4.92e-06","2.11e-01","4.14e-08","1.00e+00","9.84e-01","1.00e+00","1.27e-02","8.66e-04","5.19e-07","1.00e+00","7.69e-02","2.61e-04","3.81e-06","1.00e+00","1.79e-04","1.00e+00","1.00e+00","9.88e-01","1.00e+00"
"241","TCGA_LIHC","TCGA.KR.A7K2.01A","7","5,6,7","0","0","1","1","4","4","4","5.90e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.55e-01","9.88e-01","9.67e-01","1.00e+00","9.99e-01","1.00e+00","3.78e-05","1.23e-02","2.58e-01","1.00e+00","1.00e+00","1.00e+00","3.95e-05","3.36e-02","7.44e-01","1.00e+00","1.00e+00","1.00e+00","1.49e-06","1.40e-06","1.57e-04","7.78e-05","4.46e-01","9.74e-01","9.26e-06","8.42e-04","4.65e-10","1.31e-06","5.56e-01","9.83e-01","1.76e-09","9.41e-08","5.42e-13","3.83e-08","2.76e-02","1.92e-02"
"242","TCGA_LIHC","TCGA.DD.AADU.01A","4","4","0","0","2","6","2","4","2","2.13e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.20e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.55e-08","5.84e-07","1.00e+00","6.65e-01","1.00e+00","9.51e-01","1.27e-15","8.38e-16","1.32e-16","1.91e-10","8.66e-11","7.69e-12","9.73e-05","5.02e-07","3.37e-01","1.00e+00","1.00e+00","6.78e-01","9.14e-10","4.87e-09","2.58e-05","1.00e+00","1.20e-05","1.68e-03","3.25e-04","2.99e-08","4.91e-02","1.00e+00","3.31e-01","9.99e-01"
"243","TCGA_LIHC","TCGA.ED.A66Y.01A","1","1","5","2","3","0","2","1","0","3.91e-03","3.70e-06","8.35e-10","5.33e-07","2.61e-10","2.95e-14","9.98e-01","9.95e-01","1.37e-07","9.15e-01","5.57e-04","1.73e-02","1.00e+00","5.62e-03","1.47e-12","2.63e-03","4.00e-09","5.81e-13","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","1.00e+00","8.74e-02","9.97e-01","3.43e-08","4.61e-07","1.05e-01","1.00e+00","9.99e-01","1.00e+00","3.61e-04","1.00e+00","9.98e-01","1.00e+00","9.83e-01","1.00e+00","1.40e-03","8.99e-01","2.80e-03"
"244","TCGA_LIHC","TCGA.CC.A8HT.01A","1","1,2,3","4","4","4","0","0","0","0","9.63e-01","2.33e-03","3.18e-12","3.19e-06","6.93e-09","3.65e-13","4.88e-02","1.43e-01","8.22e-13","8.67e-04","7.20e-09","1.58e-09","9.98e-01","8.59e-01","9.71e-13","1.71e-06","5.30e-15","5.98e-16","1.00e+00","1.00e+00","1.00e+00","9.93e-01","9.99e-01","9.01e-01","1.00e+00","9.99e-01","1.00e+00","6.66e-03","9.62e-03","8.49e-01","1.00e+00","1.00e+00","1.00e+00","1.39e-03","9.91e-01","8.48e-01","1.00e+00","1.00e+00","1.00e+00","1.00e-01","1.56e-01","1.62e-01"
"245","TCGA_LIHC","TCGA.DD.AADY.01A","3","3","0","0","3","0","1","0","1","1.25e-01","1.00e+00","9.99e-01","9.94e-01","9.94e-01","2.84e-01","8.98e-01","1.00e+00","9.95e-01","1.00e+00","9.93e-01","1.00e+00","2.32e-05","5.33e-05","5.45e-04","1.67e-01","9.64e-01","6.21e-03","1.19e-03","4.77e-03","9.99e-01","9.97e-01","9.98e-01","7.32e-01","6.08e-03","6.11e-05","8.34e-01","3.06e-03","6.15e-01","5.55e-02","6.51e-03","7.30e-03","3.60e-02","1.65e-03","3.87e-01","2.21e-01","7.18e-01","4.47e-05","9.94e-01","2.70e-01","9.47e-01","7.91e-01"
"246","TCGA_LIHC","TCGA.BC.A216.01A","3","3","3","2","5","0","0","1","0","3.67e-01","9.99e-01","1.50e-08","3.14e-03","8.80e-05","7.28e-08","6.74e-01","9.99e-01","9.66e-08","5.68e-01","6.28e-03","4.12e-04","5.84e-04","1.37e-03","5.38e-13","3.69e-06","1.93e-14","2.70e-14","1.00e+00","1.00e+00","1.00e+00","9.98e-01","1.00e+00","9.16e-01","9.97e-01","4.37e-01","1.00e+00","1.91e-03","2.59e-01","8.44e-01","1.00e+00","9.94e-01","1.00e+00","5.37e-07","7.43e-01","7.39e-01","1.00e+00","1.00e+00","1.00e+00","8.45e-02","1.62e-01","2.75e-01"
"247","TCGA_LIHC","TCGA.RC.A7SF.01A","3","3,6","0","0","3","0","1","3","1","1.25e-01","1.00e+00","9.91e-01","9.63e-01","9.99e-01","6.35e-01","8.98e-01","1.00e+00","9.47e-01","9.99e-01","1.00e+00","1.00e+00","1.53e-08","9.19e-06","5.03e-07","8.14e-03","1.14e-01","4.36e-03","8.68e-03","5.32e-02","1.00e+00","9.61e-01","1.00e+00","9.79e-01","3.78e-02","9.68e-04","9.92e-01","3.94e-02","9.98e-01","9.86e-01","7.14e-04","7.13e-05","8.87e-01","7.61e-06","2.38e-03","5.17e-01","3.66e-01","3.81e-05","9.96e-01","2.16e-02","1.50e-02","5.00e-01"
"248","TCGA_LIHC","TCGA.RC.A7SK.01A","6","6","0","0","3","2","2","4","1","1.25e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.58e-01","8.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.08e-10","2.47e-10","1.30e-05","4.14e-02","1.00e+00","7.74e-02","2.72e-06","1.96e-05","1.00e+00","9.87e-01","1.00e+00","9.92e-01","3.89e-05","8.93e-08","9.59e-01","1.31e-02","9.94e-01","3.39e-01","6.56e-07","1.43e-07","3.92e-04","1.31e-06","6.12e-03","1.18e-02","4.24e-02","4.96e-07","9.23e-01","7.86e-03","6.69e-01","9.90e-01"
"249","TCGA_LIHC","TCGA.DD.AAD8.01A","3","3","0","0","5","0","1","4","0","1.80e-01","1.00e+00","9.72e-01","6.09e-01","1.00e+00","1.44e-02","8.50e-01","1.00e+00","5.60e-01","1.00e+00","1.00e+00","9.84e-01","2.62e-09","3.50e-06","1.44e-09","2.64e-07","2.29e-03","4.78e-09","2.81e-02","4.42e-01","1.00e+00","5.35e-01","1.00e+00","8.15e-01","3.95e-01","2.51e-04","1.00e+00","4.68e-01","1.00e+00","9.93e-01","3.17e-04","2.90e-05","9.98e-01","6.09e-11","2.79e-09","3.68e-02","9.86e-01","1.58e-02","1.00e+00","1.87e-01","7.53e-03","9.67e-01"
"250","TCGA_LIHC","TCGA.DD.AAEE.01A","4","4","0","0","4","5","1","2","1","2.13e-01","1.00e+00","1.00e+00","9.48e-01","1.00e+00","1.90e-01","8.20e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.41e-07","6.18e-10","9.16e-01","7.41e-06","2.63e-01","5.57e-07","5.29e-11","1.30e-12","8.45e-02","1.02e-07","3.18e-05","1.47e-10","5.29e-02","2.17e-05","1.00e+00","1.00e+00","9.96e-01","1.29e-01","1.83e-04","2.42e-05","7.39e-01","1.00e+00","3.83e-03","2.00e-03","8.11e-01","1.29e-04","1.00e+00","1.00e+00","8.76e-01","9.98e-01"
"251","TCGA_LIHC","TCGA.DD.A119.01A","7","7","0","0","0","1","2","3","5","9.94e-01","9.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.77e-03","7.42e-01","8.88e-01","9.95e-01","9.71e-01","1.00e+00","1.58e-03","2.62e-01","9.95e-01","1.00e+00","1.00e+00","1.00e+00","2.42e-07","1.13e-01","5.38e-03","9.50e-01","9.99e-01","1.00e+00","1.59e-05","5.47e-03","8.86e-05","5.08e-02","8.61e-01","9.99e-01","8.04e-06","2.96e-02","1.02e-12","7.76e-04","1.41e-01","8.58e-01","2.62e-11","7.63e-08","2.33e-14","5.67e-07","8.43e-04","1.52e-01"
"252","TCGA_LIHC","TCGA.G3.AAV6.01A","1","1","5","3","3","0","3","0","0","3.91e-03","7.42e-11","1.45e-14","8.25e-08","7.51e-13","8.98e-15","9.98e-01","3.11e-01","1.90e-08","7.56e-01","3.96e-09","7.25e-09","1.00e+00","6.93e-01","1.36e-07","4.11e-01","2.74e-12","4.30e-13","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.99e-02","8.71e-01","1.00e+00","2.49e-01","5.91e-01","5.57e-06","3.82e-10","4.60e-04","1.00e+00","1.00e+00","1.00e+00","9.81e-01","1.00e+00","9.67e-01","1.00e+00","1.00e+00","1.00e+00","1.30e-01","1.00e+00","3.68e-02"
"253","TCGA_LIHC","TCGA.DD.A73F.01A","6","6","0","0","1","0","2","4","1","8.57e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","9.99e-01","1.71e-01","9.95e-01","8.69e-01","1.00e+00","1.00e+00","9.99e-01","1.14e-07","5.62e-03","4.74e-02","7.48e-01","1.71e-01","9.28e-01","1.23e-03","1.31e-01","9.53e-01","9.97e-01","1.00e+00","9.61e-01","2.62e-04","2.07e-04","2.54e-01","3.06e-03","1.00e+00","4.11e-01","1.57e-05","1.66e-05","8.30e-01","2.47e-09","1.30e-04","2.21e-01","5.43e-04","1.37e-03","7.22e-02","3.99e-02","5.98e-01","7.91e-01"
"254","TCGA_LIHC","TCGA.DD.A4NP.01A","4","4","0","0","2","6","2","4","3","3.26e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.15e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.20e-08","9.78e-08","1.00e+00","9.68e-01","1.00e+00","1.00e+00","1.27e-15","5.95e-16","1.65e-16","5.56e-09","4.66e-06","6.21e-10","1.48e-05","2.82e-06","3.19e-02","1.00e+00","1.00e+00","9.97e-01","3.71e-12","4.86e-11","6.00e-15","1.00e+00","1.40e-09","1.22e-03","3.23e-12","6.54e-11","3.36e-14","1.00e+00","3.79e-03","9.99e-01"
"255","TCGA_LIHC","TCGA.DD.AAEK.01A","4","4,5,6,7","0","0","1","3","3","3","3","4.10e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.33e-01","9.71e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.41e-05","3.03e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.93e-13","4.66e-11","9.16e-10","3.54e-03","2.03e-01","5.82e-01","3.19e-06","6.56e-05","3.28e-09","9.97e-01","9.95e-01","9.67e-01","3.45e-08","6.90e-06","4.93e-11","8.01e-01","5.50e-03","8.15e-01","8.04e-13","2.77e-09","9.47e-17","4.21e-01","3.46e-02","1.96e-01"
"256","TCGA_LIHC","TCGA.DD.A11D.01A","6","6","0","0","2","2","2","5","3","3.67e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.74e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.03e-10","4.02e-09","9.86e-01","3.73e-01","1.00e+00","1.00e+00","1.57e-12","1.85e-10","1.39e-02","5.47e-01","1.00e+00","8.80e-01","8.07e-05","5.59e-07","6.29e-01","4.56e-01","1.00e+00","9.63e-01","7.74e-12","7.31e-12","7.27e-13","4.57e-08","1.99e-10","4.48e-03","8.03e-09","3.94e-10","1.62e-05","1.21e-01","3.86e-02","9.96e-01"
"257","TCGA_LIHC","TCGA.DD.A1EG.01A","7","7","0","1","0","0","1","2","5","9.94e-01","5.71e-01","8.62e-01","9.98e-01","9.67e-01","1.00e+00","9.77e-03","7.11e-03","2.44e-05","6.72e-01","7.94e-02","9.97e-01","4.32e-01","9.93e-01","7.38e-01","1.00e+00","1.00e+00","1.00e+00","1.39e-01","1.00e+00","2.63e-01","9.98e-01","1.00e+00","1.00e+00","1.70e-03","3.34e-01","1.90e-06","2.12e-03","5.94e-01","1.00e+00","3.34e-02","9.22e-01","1.35e-07","1.14e-04","4.08e-01","1.00e+00","6.83e-09","3.14e-03","1.94e-13","1.04e-09","1.04e-04","2.67e-05"
"258","TCGA_LIHC","TCGA.PD.A5DF.01A","6","6","0","1","1","0","0","4","3","9.73e-01","9.99e-01","9.96e-01","9.47e-01","1.00e+00","9.99e-01","3.71e-02","5.44e-01","8.74e-04","6.35e-01","9.78e-01","9.79e-01","6.62e-04","4.60e-01","2.68e-03","2.18e-01","1.00e+00","1.00e+00","4.14e-03","9.99e-01","9.97e-01","8.36e-01","1.00e+00","1.00e+00","5.40e-02","3.71e-01","7.83e-01","1.66e-01","1.00e+00","1.00e+00","4.67e-06","2.25e-02","1.14e-07","4.05e-09","2.42e-08","3.99e-01","1.12e-03","2.13e-02","1.85e-04","4.59e-08","9.40e-06","6.17e-01"
"259","TCGA_LIHC","TCGA.DD.A3A9.01A","7","7","0","1","0","0","3","1","4","1.02e-01","1.23e-02","5.97e-01","1.00e+00","8.82e-01","1.00e+00","9.18e-01","3.43e-03","1.27e-04","9.69e-01","2.16e-03","9.46e-01","9.88e-01","9.97e-01","7.37e-01","1.00e+00","1.00e+00","1.00e+00","4.05e-01","1.00e+00","2.64e-01","1.00e+00","9.95e-01","1.00e+00","2.96e-04","3.25e-02","4.51e-09","3.71e-06","5.46e-03","9.61e-01","1.19e-01","9.98e-01","8.23e-12","5.60e-03","9.95e-01","1.00e+00","1.82e-08","5.45e-02","3.94e-16","3.57e-09","4.07e-02","1.14e-05"
